participant_id,prolific_id,participant_hash,trial_number,item_order,condition,trial_type,partner,partner_color,strong_prime_speaker,weak_prime_speaker,other_condition_speaker,strong_prime_color,weak_prime_color,other_condition_color,valid_response,click_index,click_time,click_time_from_trial_start_ms,click_time_from_tracker_start_ms,click_time_before_response_ms,click_x_px,click_y_px
6a983f930c57a3ffb660a154,6a983f930c57a3ffb660a154,e01fc8537b451f7616a2409eed8ad87c,45,50,strong-prime,strong-target,Uriel,#D55E00,Uriel,Elena,Xavier,#D55E00,#0072B2,#666666,TRUE,1,1789241823564,6253,1,-944,697,681
6a983f930c57a3ffb660a154,6a983f930c57a3ffb660a154,e01fc8537b451f7616a2409eed8ad87c,46,51,weak-prime,weak-target,Elena,#0072B2,Uriel,Elena,Xavier,#D55E00,#0072B2,#666666,TRUE,1,1789241830726,6217,0,-931,695,689
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,1,6,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240407677,5879,0,-951,768,762
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,2,7,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240415909,7277,0,-887,760,765
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,3,8,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240424485,7685,0,-1360,780,768
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,4,9,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240433110,7262,1,-622,775,768
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,5,10,weak-prime,weak-target,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240440445,6708,0,-784,763,758
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,6,11,strong-prime,strong-target,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240448269,7036,1,-864,771,764
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,7,12,FALSE,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240455285,6148,1,-823,772,769
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,8,13,target-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240462382,6270,1,-935,772,763
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,9,14,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240470374,7053,1,-910,764,770
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,10,15,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240478172,6884,0,-1840,769,770
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,11,16,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240487013,6999,0,-1704,775,763
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,12,17,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240496749,8029,0,-1047,768,768
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,13,18,strong-prime,strong-target,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240504541,6741,0,-1367,776,768
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,14,19,weak-prime,weak-target,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240512837,6925,1,-831,759,764
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,15,20,FALSE,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240520336,6665,0,-676,768,774
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,16,21,FALSE,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240526894,5878,1,-607,786,772
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,17,22,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240534981,7476,1,-790,757,758
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,18,23,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240542532,6758,0,-1072,776,767
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,19,24,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240550413,6805,0,-807,785,760
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,20,25,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240558429,7205,0,-743,773,769
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,21,26,weak-prime,weak-target,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240566181,7005,0,-871,776,772
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,21,26,weak-prime,weak-target,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,2,1789240566877,7701,696,-175,1348,272
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,22,27,strong-prime,strong-target,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240574327,7273,1,-805,773,764
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,23,28,target-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240581525,6389,0,-2032,772,757
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,23,28,target-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,2,1789240582909,7773,1384,-648,230,267
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,23,28,target-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,3,1789240583164,8028,1639,-393,174,267
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,24,29,target-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240590678,7118,1,-590,776,763
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,25,30,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240599469,8197,0,-1311,776,773
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,26,31,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240607957,7173,0,-1207,776,762
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,27,32,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240616221,7053,1,-2160,763,764
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,28,33,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240625382,6998,0,-1031,774,773
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,29,34,strong-prime,strong-target,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240634205,7789,0,-1319,764,769
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,30,35,weak-prime,weak-target,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240641950,6422,1,-918,770,772
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,31,36,strong-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240649406,6534,0,-1399,773,772
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,32,37,target-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240657206,6398,0,-806,772,768
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,33,38,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240664909,6892,0,-1303,776,775
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,34,39,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240672797,6583,1,-1592,768,764
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,35,40,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240681597,7205,0,-783,769,764
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,36,41,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240689221,6837,0,-984,767,758
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,37,42,weak-prime,weak-target,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240701198,10990,1,-935,780,772
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,38,43,strong-prime,strong-target,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240708645,6508,0,-1775,770,760
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,39,44,target-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240716837,6413,1,-952,745,776
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,40,45,target-filler,single,Yasmin,#666666,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240724141,6349,1,-616,760,773
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,41,46,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240731301,6541,0,-592,776,765
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,42,47,strong-prime,strong-train,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240738598,6702,1,-598,762,763
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,43,48,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240747749,8550,0,-647,781,759
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,44,49,weak-prime,weak-train,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240754933,6533,0,-1600,776,764
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,45,50,strong-prime,strong-target,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240762846,6310,0,-2055,767,766
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,45,50,strong-prime,strong-target,Uriel,#0072B2,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,2,1789240764477,7941,1631,-424,1374,267
6a9844048feccb7e34d5b668,6a9844048feccb7e34d5b668,8ba14ac26ea1869185f436edbcf10daa,46,51,weak-prime,weak-target,Larissa,#D55E00,Uriel,Larissa,Yasmin,#0072B2,#D55E00,#666666,TRUE,1,1789240771381,6476,0,-864,772,760
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,1,6,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241129641,7065,1,-1616,729,793
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,3,8,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241152225,7416,1,-1381,716,800
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,4,9,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241162141,8532,1,-1249,735,799
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,5,10,weak-prime,weak-target,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241172824,9430,0,-1249,732,795
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,6,11,strong-prime,strong-target,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241182357,8279,0,-1032,711,803
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,7,12,FALSE,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241192058,8666,1,-1164,728,795
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,8,13,target-filler,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241200957,7730,1,-2732,724,802
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,9,14,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241212574,8881,1,-1232,713,800
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,10,15,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241222173,8363,1,-3183,737,799
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,11,16,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241233040,7680,1,-3232,706,803
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,12,17,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241245840,9564,1,-1832,721,802
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,13,18,strong-prime,strong-target,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241255806,8130,1,-1850,726,794
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,14,19,weak-prime,weak-target,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241265890,8230,1,-1182,724,808
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,15,20,FALSE,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241273789,6712,1,-2966,712,803
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,16,21,FALSE,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241283639,6880,0,-1300,725,800
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,17,22,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241293155,8212,0,-5733,735,795
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,18,23,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241306806,7913,1,-2249,729,797
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,19,24,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241316372,7313,1,-1232,714,798
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,20,25,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241324772,7164,0,-2183,730,800
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,21,26,weak-prime,weak-target,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241334089,7130,1,-2949,720,796
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,23,28,target-filler,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241357339,8080,1,-3265,738,807
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,24,29,target-filler,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241368706,8098,1,-2515,710,806
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,25,30,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241379305,8080,0,-1716,723,797
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,26,31,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241389039,8015,1,-2232,726,800
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,27,32,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241399455,8180,1,-2515,715,793
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,28,33,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241409955,7981,1,-3099,704,795
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,29,34,strong-prime,strong-target,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241422522,9464,1,-1649,723,801
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,30,35,weak-prime,weak-target,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241433638,9464,1,-1733,714,801
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,31,36,strong-filler,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241442522,7148,1,-2065,705,798
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,32,37,target-filler,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241453287,8697,0,-1966,736,799
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,33,38,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241463655,8398,1,-2398,719,800
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,34,39,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241475104,9047,1,-1766,712,797
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,35,40,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241484272,7399,1,-2014,716,799
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,36,41,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241494154,7865,1,-2649,712,800
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,37,42,weak-prime,weak-target,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241504837,8030,1,-3082,713,795
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,38,43,strong-prime,strong-target,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241515754,7831,1,-2482,722,796
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,39,44,target-filler,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241525721,7482,1,-3715,721,805
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,40,45,target-filler,single,Jordan,#666666,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241537204,7764,1,-1832,713,805
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,41,46,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241547104,8064,1,-1566,722,798
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,42,47,strong-prime,strong-train,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241556270,7596,1,-1600,709,793
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,43,48,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241566987,9114,1,-2449,711,808
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,44,49,weak-prime,weak-train,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241576704,7263,1,-2948,728,797
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,45,50,strong-prime,strong-target,Kelsey,#D55E00,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241587820,8164,0,-2649,718,802
6a9848f8b868d93c543dc87b,6a9848f8b868d93c543dc87b,f8b64eb724d4c715e80ddf68cb34f606,46,51,weak-prime,weak-target,Faith,#0072B2,Kelsey,Faith,Jordan,#D55E00,#0072B2,#666666,TRUE,1,1789241598087,7614,1,-1815,716,803
6a985e76e2858f84ecae2457,6a985e76e2858f84ecae2457,1a8def61cde1d276c233fa9ff670390e,1,6,weak-prime,weak-train,Gemma,#D55E00,Kelsey,Gemma,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789151941657,6175,0,-1535,676,674
6a985e76e2858f84ecae2457,6a985e76e2858f84ecae2457,1a8def61cde1d276c233fa9ff670390e,2,7,weak-prime,weak-train,Gemma,#D55E00,Kelsey,Gemma,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789151951649,8454,1,-943,691,688
6a985e76e2858f84ecae2457,6a985e76e2858f84ecae2457,1a8def61cde1d276c233fa9ff670390e,3,8,strong-prime,strong-train,Kelsey,#0072B2,Kelsey,Gemma,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789151960537,7942,1,-1711,675,675
6a985e76e2858f84ecae2457,6a985e76e2858f84ecae2457,1a8def61cde1d276c233fa9ff670390e,4,9,strong-prime,strong-train,Kelsey,#0072B2,Kelsey,Gemma,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789151970217,7966,0,-950,685,680
